,fisherz,fisherz_binary,hsic_test_gamma,hsic_test_gamma_stat,hsic_test_gamma_binary,kci,kci_binary,mv_fisherz,mv_fisherz_binary,local_score_cv_general_10_0.01,local_score_cv_general_10_0.05,local_score_cv_general_10_0.1,local_score_cv_general_binary,if_cause_is_dicrete,if_effect_is_dicrete,mutual_info,cond_mut_info,additive_noise_model,RESET_is_nonlinear,RESET_linear_lm_pval,RESET_linear_reset_fitted_pvalue,RESET_linear_reset_exog_pvalue,RESET_linear_reset_pricomp_pvalue,RESET_linear_reset_chisq_fitted_pvalue,RESET_linear_reset_chisq_exog_pvalue,RESET_linear_reset_chisq_precomp_pvalue,local_score_BIC_0.1,local_score_BIC_0.5,local_score_BIC_1,local_score_BIC_1.5,local_score_BIC_binary,degenerate_score,degenerate_score_binary,Label
N1_Nonlinear_X95_causes_N1_Nonlinear_X69,0.0920488724378596,0,0.0241157434084058,0.6920161086149319,1,7.904449317308602e-10,1,0.0920488724378596,0,21207.141898893093,21206.9947374288,21206.92964056328,1,3,3,0.0464473445873707,-0.000282432362502,0.0721359860021411,1,0.0120831506750701,0.0272091630791577,0.0272092030928396,0.0272092030926894,0.0269009866919995,0.0269010264914252,0.0269010264912756,-5476.911880938682,-5476.911880938682,-5476.911880938682,-5476.911880938682,1,1278.602044421386,0,0
M1_Mixed_X45_causes_M1_Mixed_X22,0.9039514380636188,0,0.0102913986040918,0.8180289436091897,1,0.0010297449089139,1,0.9039514380636188,0,21051.39439954877,21051.225819987896,21051.172885389817,0,2,3,0.0261306670133176,1.6696790606554937,0.0558480197528757,0,0.1954782566374986,0.3345698168870821,0.3001273184441502,0.3001273184404888,0.3343016842888109,0.2997282736978758,0.2997282736942503,2093.0301128712035,2093.0301128712035,2093.0301128712035,2093.0301128712035,1,-5272.6964770544855,0,0
C1_Mixed_X25_causes_C1_Mixed_X36,4.380940055170868e-13,1,0.0013887744242261,0.868942985914066,1,0.0,1,4.380940055170868e-13,1,21172.476183150015,21172.217527442488,21172.145817475513,1,3,3,0.0306573718599283,-0.0007835278873992,0.6412643562844859,0,0.1186218416995109,0.4355531538337506,0.4355531544159313,0.4355531544163498,0.4352876251985759,0.4352876257813194,0.4352876257817458,-5696.778069896018,-5696.778069896018,-5696.778069896018,-5696.778069896018,0,1498.4682333787227,1,1
C1_Mixed_X33_causes_C1_Mixed_X40,0.3101231199816725,0,0.0634379739771979,0.5687016545555986,0,1.3156437650430064e-07,1,0.3101231199816725,0,21157.842725878472,21157.630977033645,21157.55880036293,0,3,3,0.0119314568699486,-0.0003110322061887,0.4034716214527422,0,0.9563935012454052,0.6205029218070715,0.6205029115555112,0.6205029115555474,0.6204023116978077,0.6204023014384912,0.6204023014385651,-5562.549666652158,-5562.549666652158,-5562.549666652158,-5562.549666652158,1,1364.2398301348626,0,0
M3_Mixed_X13_causes_M3_Mixed_X15,0.1939418350245603,0,0.0318805688015507,0.609232780448527,1,2.1933566074494593e-12,1,0.1939418350245603,0,21152.006215663343,21151.74121030564,21151.639379005333,0,3,3,0.0013775123435451,1.703822843289866,0.1962306573905047,0,0.2613324978170004,0.2323987796339596,0.2323988678421132,0.232398867842343,0.2319427099601387,0.2319427982323399,0.2319427982325307,-5508.585451783174,-5508.585451783174,-5508.585451783174,-5508.585451783174,1,1310.275615265879,0,0
C1_Mixed_X13_causes_C1_Mixed_X44,9.44204933746029e-05,1,0.0105813679042522,0.7217139390794423,1,0.0,1,9.44204933746029e-05,1,21176.723868630244,21176.40522747901,21176.297880579034,1,3,3,0.0,0.0046685653159387,0.8366131563685689,0,0.1774823639326955,0.3362650361448171,0.336265034943446,0.3362650349431553,0.3359005428676747,0.3359005416651059,0.3359005416648694,-5942.927078578242,-5942.927078578242,-5942.927078578242,-5942.927078578242,0,1744.6172420609466,1,1
C1_Mixed_X37_causes_C1_Mixed_X46,0.2657432781170135,0,0.0123239749883325,0.7027281816369041,1,0.0,1,0.2657432781170135,0,21174.87449230806,21174.63158111368,21174.550591130668,1,3,3,0.0,-0.0024158652367859,0.299469243297369,0,0.9786583915920674,0.7688570267722572,0.7688570241330901,0.7688570241330901,0.7688447545565279,0.7688447519162629,0.7688447519162879,-5636.937639274364,-5636.937639274364,-5636.937639274364,-5636.937639274364,1,1438.6278027570686,0,0
M3_Mixed_X29_causes_M3_Mixed_X36,0.1533500920138151,0,0.0092456852322916,0.6461014346314871,1,1.1956668988233332e-10,1,0.1533500920138151,0,20838.16560557999,20838.15217453924,20838.1584195714,0,1,2,0.0028193873055507,1.6321689895923803,7.476130825523342e-12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2012.202522897324,-2012.202522897324,-2012.202522897324,-2012.202522897324,0,-2198.7104404086917,1,0
210_causes_220,0.7563414792727787,0,0.0,3.9323594191210263,1,0.485137885254837,0,0.7563414792727787,0,2958.104137250316,2957.9710292596055,2957.9792253918204,1,3,3,0.0223951861989464,0.0030771769225312,0.0041874609563349,0,0.2464332140196518,0.0094289990920182,0.0094289990929184,0.009428999092916,0.0089591484516653,0.0089591484525389,0.0089591484525365,-1617.1022891628402,-1617.1022891628402,-1617.1022891628402,-1617.1022891628402,1,101.102532875099,0,1
M2_Mixed_X47_causes_M2_Mixed_X15,0.0666751109967236,0,0.1137423003577091,0.4155482001937566,0,0.6039495104563388,0,0.0666751109967236,0,21157.08857792135,21156.888050578505,21156.80890805588,1,3,2,0.0041534936317022,1.4297107855209628,0.0146991122467738,0,0.8536399198666389,0.3889238354009127,0.3889238378045729,0.3889238378045729,0.3886117166495506,0.3886117190555786,0.3886117190555946,-5334.415076198947,-5334.415076198947,-5334.415076198947,-5334.415076198947,0,1119.4965064934397,1,0
N1_Nonlinear_X84_causes_N1_Nonlinear_X93,0.0160008616659748,1,0.8368856872153844,0.1876296693644638,0,0.0,1,0.0160008616659748,1,21185.59850246675,21185.27338095741,21185.16084800309,0,3,3,0.0,3.2034265038149176e-16,0.9800518005913323,0,0.4263558597798306,0.6878359251734554,0.6878359332398418,0.6878359332393025,0.6877814675114797,0.6877814755828036,0.6877814755822522,-5908.151189839372,-5908.151189839372,-5908.151189839372,-5908.151189839372,0,1709.8413533220776,1,0
C1_Mixed_X3_causes_C1_Mixed_X39,0.0,1,0.0,29.55393862601369,1,0.0,1,0.0,1,21139.189130233513,21144.26952226311,21148.542410121543,1,3,3,0.2992559058813038,0.0434184368935965,0.908335225320067,0,0.8695667793546363,0.7789207520894083,0.7789207520894083,0.7789207520893678,0.7789125860969935,0.7789125860969676,0.7789125860969479,-6654.893615553754,-6654.893615553754,-6654.893615553754,-6654.893615553754,0,2456.583779036458,1,1
76_causes_86,0.0835923523980821,0,0.0,4.028144220689681,1,0.2331404300907315,0,0.0835923523980821,0,8783.645730038737,8783.84254503812,8784.103533298967,1,3,3,0.5142618033923867,0.0349039122795719,6.122546913900351e-11,1,0.0002003741103058,0.000361767494855,0.0003617674948628,0.0003617674948664,0.000333890399169,0.0003338903991763,0.0003338903991797,-3134.7189725633584,-3134.7189725633584,-3134.7189725633584,-3134.7189725633584,1,462.46290701574054,0,1
237_causes_227,0.8476680107450174,0,0.0,29.767555884334815,1,0.0,1,0.8476680107450174,0,63128.95502569961,63142.542724732,63151.64321477261,1,3,3,0.5852644121874322,0.0649987221259407,0.0,1,9.981808442397572e-54,1.5578195710008571e-55,1.5578195709691334e-55,1.5578195708111571e-55,2.2681389258183044e-58,2.2681389257678066e-58,2.268138925513861e-58,-8619.706520222928,-8619.706520222928,-8619.706520222928,-8619.706520222928,0,1281.4538424117277,1,1
C1_Mixed_X5_causes_C1_Mixed_X44,3.2557934126487003e-10,1,8.885747634357344e-07,1.4619979794212106,1,0.0,1,3.2557934126487003e-10,1,21176.33643989063,21176.123840340064,21176.07686257542,1,3,3,0.0,0.0052853458692126,0.5436661630946356,0,0.3667260269910652,0.1925666322573028,0.1925666322756483,0.1925666322756029,0.1920858056079126,0.1920858056262905,0.1920858056262445,-6253.499534132458,-6253.499534132458,-6253.499534132458,-6253.499534132458,0,2055.1896976151643,1,1
M3_Mixed_X1_causes_M3_Mixed_X3,0.4917600334695087,0,0.0154572085091428,0.5466625683535709,1,4.159033435313653e-06,1,0.4917600334695087,0,20904.48580883092,20904.34990300941,20904.30267826483,0,2,3,0.0,1.6403442614907515,0.0213804600856534,0,0.2224092637563579,1.0,0.3066734827940395,0.2889422659330811,1.0,0.3062808182509806,0.2886445450778127,422.6115994151131,422.6115994151131,422.6115994151131,422.6115994151131,1,-4511.740433927292,0,0
C1_Mixed_X45_causes_C1_Mixed_X14,0.0183504613224974,1,0.7160158217826813,0.2426197124424244,0,1.4444556661885599e-11,1,0.0183504613224974,1,21181.592458561656,21181.39373070714,21181.308290987152,1,3,3,0.0273518172280349,0.0015258528313151,0.7777910578797782,0,0.3163805198678125,0.0861041020673722,0.0861041030373193,0.0861041030374224,0.0856371769530261,0.0856371779218522,0.0856371779219532,-5946.9029964687525,-5946.9029964687525,-5946.9029964687525,-5946.9029964687525,0,1748.5931599514583,1,0
N1_Nonlinear_X58_causes_N1_Nonlinear_X63,0.112700506806278,0,0.0137917653354622,0.8362523850345748,1,0.0,1,0.112700506806278,0,21054.921687021324,21054.854807034157,21054.8520409895,0,3,3,0.0088006855377065,-0.0093485298817378,0.0510167182822079,1,0.0122496237471118,0.0439220792870957,0.0439223631060187,0.043922363106081,0.043542878538382,0.0435431614032991,0.0435431614033615,-3666.043183175558,-3666.043183175558,-3666.043183175558,-3666.043183175558,0,-532.2666533417367,1,0
C1_Mixed_X20_causes_C1_Mixed_X40,0.7214068132504006,0,0.00420792883118,0.8274691337505592,1,4.141926024381348e-09,1,0.7214068132504006,0,21169.594159957825,21169.361072232405,21169.317342846098,0,3,3,0.0,0.0045708316327556,0.0292025268209342,0,0.5239091254040104,0.9348868265498924,0.934886663111024,0.9348866631110592,0.9349040165850808,0.9349038531633036,0.93490385316334,-5585.120627041391,-5585.120627041391,-5585.120627041391,-5585.120627041391,1,1386.810790524096,0,0
N1_Nonlinear_X79_causes_N1_Nonlinear_X55,0.6011357665414896,0,0.026337843434525,0.6536181112838396,1,0.0,1,0.6011357665414896,0,21210.0687148794,21209.898881393154,21209.84724985953,1,3,3,0.01967464850705,-0.001496509855906,0.3225268677490499,1,0.0323270482687804,0.0109088263468206,0.0109088643100276,0.0109088643100339,0.0107192260382555,0.0107192636175839,0.0107192636175898,-5516.637939930605,-5516.637939930605,-5516.637939930605,-5516.637939930605,1,1318.3281034133092,0,0
M2_Mixed_X9_causes_M2_Mixed_X12,0.0001439891045815,1,0.0,4.990019214909119,1,1.431077478741827e-13,1,0.0001439891045815,1,20947.98562657112,20948.738673398584,20949.186088118862,0,2,2,0.1249475860240567,1.2725333938318626,0.0,1,2.1245283314453773e-05,4.002431302453068e-09,4.00242313391079e-09,4.002423135845747e-09,3.012700736235537e-09,3.0126944126638862e-09,3.01269441416193e-09,994.6120049318316,994.6120049318316,994.6120049318316,994.6120049318316,1,-4440.1234090772405,0,1
M1_Mixed_X21_causes_M1_Mixed_X40,7.92511922753647e-09,1,0.0346405325928884,0.6883803129883248,1,0.0,1,7.92511922753647e-09,1,21053.58232325703,21053.455157318476,21053.44840464078,0,2,3,0.0,1.652847618511789,0.72130318332152,0,0.1232357132307424,1.7058167076130964e-08,1.705816273310606e-08,1.705816273306479e-08,1.3360965407819264e-08,1.3360961916252636e-08,1.3360961916219156e-08,2141.0698848796196,2141.0698848796196,2141.0698848796196,2141.0698848796196,1,-5246.830229488204,0,1
M3_Mixed_X2_causes_M3_Mixed_X42,0.8301783717141911,0,0.0495139650359595,0.6163998247590621,1,0.9747863110207458,0,0.8301783717141911,0,21171.97781081739,21171.75122136691,21171.66264199694,1,3,2,0.0,1.622551022653121,0.4511907690626898,0,0.3389827634568429,0.08356601008976,0.0835660044645239,0.0835660044645849,0.0831021365383599,0.0831021309201187,0.0831021309201745,-5792.665310459342,-5792.665310459342,-5792.665310459342,-5792.665310459342,0,1561.7278835437476,1,0
C1_Mixed_X12_causes_C1_Mixed_X47,0.3416440741296511,0,1.235165185264897e-05,1.2760821591601998,1,0.0,1,0.3416440741296511,0,21165.74728293785,21165.66932664001,21165.672858835223,1,3,3,0.0,0.0005322776146392,0.6429885523246406,0,0.5064184103685772,0.6635250427952608,0.6635250428112939,0.6635250428112939,0.6634549960232201,0.6634549960392448,0.663454996039246,-6317.639236118483,-6317.639236118483,-6317.639236118483,-6317.639236118483,0,2119.329399601187,1,0
M3_Mixed_X20_causes_M3_Mixed_X39,0.0245657799780292,1,0.1218852265469175,0.4562364447968265,0,0.0,1,0.0245657799780292,1,21008.018014678553,21007.74570748301,21007.659685593284,0,2,3,0.0,1.5908117317535635,0.8845564539931502,0,0.7175817092050303,0.5891897247729099,0.5891888167434656,0.5891888167433251,0.58906466779384,0.5890637590304293,0.5890637590303127,2823.237607247117,2823.237607247117,2823.237607247117,2823.237607247117,1,-4653.078506822853,0,0
M2_Mixed_X26_causes_M2_Mixed_X2,3.708144902248023e-14,1,0.0,3.93119750172046,1,0.0,1,3.708144902248023e-14,1,21154.33269244796,21154.41406260987,21154.63845886607,1,3,3,0.0297459714412182,1.5124253011985966,0.4999308675409158,0,0.3270263223915144,0.2459551393126849,0.2459551393242957,0.2459551393242952,0.2455092971711956,0.2455092971828213,0.245509297182799,-5502.340638027655,-5502.340638027655,-5502.340638027655,-5502.340638027655,1,1304.0308015103592,0,0
235_causes_226,0.5522639916635044,0,0.0,3.5137725381269345,1,0.1181105115502081,0,0.5522639916635044,0,8776.106352114663,8776.19991622979,8776.371380635097,0,3,3,0.0622694734348847,0.0352792231642986,0.0026332233929152,1,0.0011448835428796,0.0045367397186105,0.0045367397214872,0.0045367397214882,0.0043653577343274,0.0043653577371332,0.0043653577371343,-3353.029111492385,-3353.029111492385,-3353.029111492385,-3353.029111492385,1,680.7730459447657,0,1
C1_Mixed_X19_causes_C1_Mixed_X11,0.940125438524605,0,2.4045368178793325e-06,1.414232284111103,1,0.0,1,0.940125438524605,0,21158.556858428932,21158.28919711675,21158.222314044553,1,3,3,0.007066407296417,0.0011560900082165,0.6049337429137965,0,0.1844989493390932,0.5021928447739528,0.5021928440551211,0.5021928440552463,0.501991661798886,0.501991661079356,0.5019916610795099,-5581.304661127152,-5581.304661127152,-5581.304661127152,-5581.304661127152,1,1382.9948246098552,0,0
C1_Mixed_X8_causes_C1_Mixed_X1,0.0,1,0.0824296255663636,0.568491911567739,0,0.0,1,0.0,1,21183.58837692611,21183.37561868366,21183.282061217396,1,3,3,0.0073600228375161,-0.0009340139297917,0.4414507466652662,0,0.2012742937463279,0.5690383569243741,0.5690390592602068,0.569039059260174,0.5688966722751008,0.5688973752019557,0.5688973752019122,-5762.190540698406,-5762.190540698406,-5762.190540698406,-5762.190540698406,1,1563.8807041811096,0,0
M1_Mixed_X6_causes_M1_Mixed_X9,0.0642553660714755,0,0.2705760130125609,0.3648979926326558,0,0.0,1,0.0642553660714755,0,21173.336733661545,21173.203434870175,21173.14102568618,1,3,3,0.0,1.7615306449254244,0.3894120804105427,0,0.2420596485776275,0.2853093012837142,0.2853616021947829,0.2853616021951103,0.2848967104125626,0.2849490583189409,0.2849490583192788,-5842.951241583047,-5842.951241583047,-5842.951241583047,-5842.951241583047,1,1644.6414050657506,0,0
M1_Mixed_X41_causes_M1_Mixed_X29,0.9118843166999068,0,0.0118743912918944,0.7696487185122408,1,0.1457141253558596,0,0.9118843166999068,0,21007.193713612287,21007.134303510484,21007.1256488286,0,2,3,0.0117665625522644,1.6730453490842343,0.0682216773674319,0,0.1919713176533162,0.0557222019726318,0.0643174405441051,0.0643174405434515,0.0554119308322833,0.063884541470394,0.0638845414697379,1757.2856309042754,1757.2856309042754,1757.2856309042754,1757.2856309042754,1,-5227.176787279871,0,0
262_causes_260,0.8567427832424028,0,0.0,64.40937208893887,1,0.0,1,0.8567427832424028,0,63184.84331829765,63202.05768907648,63213.518045011486,1,3,3,0.6908783293494194,0.0658284930466974,0.0,1,2.0900081739009033e-43,2.647938563149253e-72,2.647938563559715e-72,2.6479385637996405e-72,3.667507035536301e-77,3.667507036182347e-77,3.6675070365609816e-77,-9855.16346403746,-9855.16346403746,-9855.16346403746,-9855.16346403746,1,2516.9107862262563,0,1
C1_Mixed_X44_causes_C1_Mixed_X38,0.3004175727777689,0,0.0135858043880058,0.6876565104227942,1,0.0,1,0.3004175727777689,0,21160.31421348975,21160.10362920129,21160.050599117552,0,3,3,0.0,-9.526639479588174e-05,0.950989712580038,0,0.8250835568609326,0.7271211871391692,0.7271211877762667,0.7271211877762667,0.7270891432117044,0.7270891438491629,0.7270891438491662,-5798.353055947962,-5798.353055947962,-5798.353055947962,-5798.353055947962,0,1600.0432194306666,1,0
M1_Mixed_X29_causes_M1_Mixed_X12,0.9784793066997226,0,2.1649348980190553e-14,2.692613142741148,1,0.0,1,0.9784793066997226,0,21148.51167471786,21148.379425297313,21148.419817009133,0,3,3,0.0506282457123399,1.7615306449254244,0.8344082585998882,0,0.6264560325043709,0.7701370578259371,0.7701370578407564,0.7701370578409166,0.7701253225604509,0.770125322575304,0.770125322575456,-5304.411519846461,-5304.411519846461,-5304.411519846461,-5304.411519846461,1,1106.101683329166,0,0
C1_Mixed_X36_causes_C1_Mixed_X26,0.3795965553527702,0,0.0,3.1423820505751645,1,0.0,1,0.3795965553527702,0,21146.3037566793,21146.436633648176,21146.58726425258,0,3,3,0.0889523221583514,0.0011011045484043,0.4615617452692002,0,0.8880311105547442,0.4075382770432488,0.4075382770405963,0.4075382770405169,0.4072448210261804,0.4072448210235411,0.4072448210234664,-5481.256401172236,-5481.256401172236,-5481.256401172236,-5481.256401172236,1,1282.9465646549424,0,0
M2_Mixed_X15_causes_M2_Mixed_X49,0.0077713289342518,1,0.0010628739212763,0.946623403419684,1,0.0011036167377548,1,0.0077713289342518,1,20953.602371771693,20953.554300328076,20953.543376170495,0,2,2,0.0096828432634418,1.3233078279364996,8.529780821664446e-07,0,0.2180969921057189,0.4418860992556058,0.4418859510232868,0.4418859510133049,0.4416268341450337,0.4416266857663989,0.4416266857563782,1026.4226058295358,1026.4226058295358,1026.4226058295358,1026.4226058295358,0,-5037.138696220659,1,0
M2_Mixed_X49_causes_M2_Mixed_X30,0.0335233011055584,1,0.670798357414376,0.1558831587447323,0,0.6986354806423742,0,0.0335233011055584,1,20958.4619649324,20958.31612603191,20958.26237220879,0,2,3,0.0244576182920952,1.3960479012335536,0.5623121609157691,0,0.7796346601349562,0.0831930806882977,0.167201560360834,0.1672015603606529,0.0828493346646,0.1667106115586403,0.1667106115584462,1133.1226909814638,1133.1226909814638,1133.1226909814638,1133.1226909814638,1,-5052.450328611067,0,0
M1_Mixed_X42_causes_M1_Mixed_X16,0.0357499791636406,1,0.4188705052594507,0.3094869751543412,0,0.0,1,0.0357499791636406,1,21180.412466054237,21180.245614931016,21180.177505600128,1,3,2,0.0077807501738602,1.655252110246604,0.7424883092395298,0,0.4248029407301279,0.4826745744783076,0.4826745750770386,0.4826745750770084,0.4824549604896259,0.4824549610889117,0.4824549610888724,-5839.565305642022,-5839.565305642022,-5839.565305642022,-5839.565305642022,0,1591.8288957252407,1,0
M2_Mixed_X9_causes_M2_Mixed_X35,0.3814461052912998,0,0.006922124382509,0.7284090683385807,1,0.2092184443924013,0,0.3814461052912998,0,20950.958152278457,20950.85759445222,20950.82417836192,0,2,3,0.0366592051770395,1.420092818581703,0.0538879389957545,0,0.7617696905699524,0.6364481470651888,0.6364516996144175,0.6364516996174092,0.6363592901784052,0.6363628452916974,0.6363628452946399,1008.6244934635886,1008.6244934635886,1008.6244934635886,1008.6244934635886,1,-4776.9749403768565,0,0
M3_Mixed_X15_causes_M3_Mixed_X38,0.0,1,0.0,16.085099602634052,1,0.0,1,0.0,1,21146.824923536515,21147.67996849081,21148.688845009892,1,3,3,0.1504747653754101,1.703822843289866,0.3976477508698162,0,0.8482300209427126,0.4590583236814033,0.4590583236820167,0.4590583236820468,0.4588159130466951,0.4588159130472627,0.4588159130473098,-6296.1840952046505,-6296.1840952046505,-6296.1840952046505,-6296.1840952046505,0,2097.8742586873545,1,1
C1_Mixed_X27_causes_C1_Mixed_X19,0.2188793744431305,0,0.0348463486769493,0.630175279046837,1,0.0,1,0.2188793744431305,0,21164.751715378778,21164.643482017946,21164.597380326195,1,3,3,0.0,-0.0009236239237112,0.0835427153775496,0,0.328421508873873,0.7302448030136719,0.7302460725016497,0.7302460725022424,0.730214387027732,0.7302156571725855,0.7302156571731724,-5722.942657116068,-5722.942657116068,-5722.942657116068,-5722.942657116068,0,1524.6328205987734,1,0
M2_Mixed_X46_causes_M2_Mixed_X14,0.3133453029939292,0,1.6924231571735504e-08,1.7706787798317831,1,0.0,1,0.3133453029939292,0,21152.92621718177,21152.73599886891,21152.737175673457,0,3,3,0.0,1.5124253011985966,0.2660687265851242,0,0.2063330594522054,0.1002833724958996,0.1002833726923841,0.1002833726924305,0.0998029151358118,0.0998029153321431,0.0998029153322009,-5719.946063166212,-5719.946063166212,-5719.946063166212,-5719.946063166212,1,1521.636226648917,0,0
C1_Mixed_X24_causes_C1_Mixed_X38,0.2103190994143484,0,0.0008508675472731,0.9039667029320432,1,1.18914508351331e-07,1,0.2103190994143484,0,21180.41260013279,21180.212767665944,21180.147188769235,1,3,3,0.0,-0.002756562900287,0.4421881534417855,0,0.5361506801298186,0.4746090826326125,0.4746090903560196,0.4746090903564105,0.4743817391981383,0.4743817469290107,0.4743817469293807,-5846.360114856769,-5846.360114856769,-5846.360114856769,-5846.360114856769,0,1648.0502783394734,1,0
C1_Mixed_X1_causes_C1_Mixed_X44,2.1500585978273537e-07,1,4.409435380159366e-07,1.5163444477672154,1,0.0,1,2.1500585978273537e-07,1,21174.87983761103,21174.587267672363,21174.55597437574,1,3,3,0.0146369807055233,-0.0019331350217201,0.8002734807095211,0,0.3713291036979367,0.5188919143920512,0.5188919140586831,0.5188919140586499,0.5187061569266744,0.5187061565930027,0.5187061565929569,-5948.419394921614,-5948.419394921614,-5948.419394921614,-5948.419394921614,0,1750.1095584043198,1,1
M3_Mixed_X27_causes_M3_Mixed_X17,0.1524660364281782,0,2.4630875117281903e-10,3.361140820504935,1,0.0,1,0.1524660364281782,0,20837.400502900797,20837.42537721976,20837.524437536245,0,1,2,0.015495263828806,1.6586183986753449,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2021.672559471683,-2021.672559471683,-2021.672559471683,-2021.672559471683,0,-2160.7158702334527,1,0
C1_Mixed_X39_causes_C1_Mixed_X38,0.17156380507478,0,0.0070206277161,0.742796283045682,1,0.0,1,0.17156380507478,0,21162.79363498466,21162.580468540214,21162.525719610683,0,3,3,0.0078272803467278,0.0032129966226783,0.7030008774979823,0,0.7970510800949554,0.6005624404580305,0.6005624401739635,0.6005624401740353,0.6004464646272498,0.600446464342955,0.6004464643429708,-5496.024329230111,-5496.024329230111,-5496.024329230111,-5496.024329230111,1,1297.7144927128147,0,0
M2_Mixed_X41_causes_M2_Mixed_X37,0.0211921097661875,1,0.3735012143469849,0.307680711594626,0,0.0,1,0.0211921097661875,1,21160.187412971012,21159.96897109732,21159.87482284415,1,3,2,0.0,1.3628659152931075,0.9268617916258612,0,0.9993248173949508,0.999996116497932,0.9999961164980662,0.9999961164980662,0.9999961184434252,0.999996118443558,0.999996118443558,-5424.471202847985,-5424.471202847985,-5424.471202847985,-5424.471202847985,0,1171.1781874260714,1,0
M1_Mixed_X49_causes_M1_Mixed_X12,0.6424233861448481,0,0.0181318265033463,0.680667789918268,1,0.0,1,0.6424233861448481,0,21169.784141652963,21169.56111593907,21169.499405427872,1,3,3,0.0120307745536276,1.7615306449254244,0.0464837413141697,0,0.1006698950594867,0.3091567213259796,0.3091567530660152,0.3091567530663677,0.3087661336922211,0.3087661654622614,0.3087661654625793,-5840.687681715208,-5840.687681715208,-5840.687681715208,-5840.687681715208,0,1642.3778451979122,1,0
M1_Mixed_X11_causes_M1_Mixed_X29,3.0545352913691204e-09,1,0.0,9.892966549603772,1,0.0,1,3.0545352913691204e-09,1,20833.401346847248,20833.811246699595,20834.222030333276,0,1,3,0.0567709370908215,1.7615306449254244,0.2491462154738494,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2196.629122344846,-2196.629122344846,-2196.629122344846,-2196.629122344846,1,-2001.6807141724491,0,1
M3_Mixed_X3_causes_M3_Mixed_X5,0.5865422312293678,0,0.0648363241179822,0.5341082850777589,0,5.448498918703137e-07,1,0.5865422312293678,0,21168.48393552924,21168.199033521527,21168.094069753883,1,3,3,0.0213612686141093,1.703822843289866,0.5498102187872862,0,0.0735612298839433,0.293964592247225,0.2939645584191835,0.2939645584188892,0.2935598596619534,0.2935598258028911,0.2935598258025721,-6097.074767738199,-6097.074767738199,-6097.074767738199,-6097.074767738199,0,1898.7649312209037,1,0
N1_Nonlinear_X72_causes_N1_Nonlinear_X66,0.0020856337934511,1,0.0904117129094291,0.5409969907980502,0,0.0,1,0.0020856337934511,1,21057.642529431447,21057.501645183565,21057.455968920895,0,3,3,0.0,-0.0026896157722138,0.4936316436949122,0,0.2505746466850939,0.498803465538417,0.4988035079523231,0.4988035079523231,0.4985991116075944,0.4985991540612681,0.4985991540612536,-3681.324343549028,-3681.324343549028,-3681.324343549028,-3681.324343549028,0,-516.9854929682666,1,0
N1_Nonlinear_X98_causes_N1_Nonlinear_X66,0.2163718694433103,0,0.0457997820956929,0.6332295332327437,1,0.0,1,0.2163718694433103,0,21058.425390642835,21058.279498707165,21058.22682738764,0,3,3,0.0140327685796606,-0.0024233317320998,0.1477288834740073,0,0.3895924112824536,0.6526392926225114,0.6526392741417741,0.6526392741428608,0.6525618619725468,0.6525618434790585,0.6525618434801392,-3699.405348479851,-3699.405348479851,-3699.405348479851,-3699.405348479851,0,-498.9044880374441,1,0
M2_Mixed_X31_causes_M2_Mixed_X26,0.0,1,0.0,14.12589605136387,1,0.0,1,0.0,1,21156.774490159492,21157.23280378876,21158.16050720476,1,3,3,0.1328749433716218,1.5124253011985966,0.8427606598825607,0,0.9426526232679155,0.9148684647555904,0.9148684647556272,0.9148684647556272,0.914886957510892,0.914886957510952,0.9148869575109548,-6201.549750792321,-6201.549750792321,-6201.549750792321,-6201.549750792321,0,2003.2399142750255,1,0
M3_Mixed_X36_causes_M3_Mixed_X29,0.1533500920138151,0,0.0092456852322916,0.6461014346314873,1,1.1956668988233332e-10,1,0.1533500920138151,0,20906.35142925717,20906.34114119761,20906.34802056198,1,2,1,0.0028193873055507,1.6321689895923803,0.0,0,0.166284735516383,7.062905466440491e-104,0.0376339656695494,0.3645982411689918,1.6075437463580587e-122,0.0372779722272026,0.3643501120757061,573.1307862693305,573.1307862693305,573.1307862693305,573.1307862693305,1,-4375.078158352655,0,0
M1_Mixed_X37_causes_M1_Mixed_X13,0.0,1,0.0,18.882458477261455,1,0.0,1,0.0,1,21139.393400707453,21140.16236229823,21141.279788396983,1,3,1,0.1085611035098008,1.7615306449254244,0.0,0,0.6805443952267377,0.2496462058840053,0.2496462058840433,0.2496462058840053,0.249203273609995,0.249203273610012,0.2492032736099914,-5869.650458423753,-5869.650458423753,-5869.650458423753,-5869.650458423753,0,1671.3406219064564,1,0
N1_Nonlinear_X83_causes_N1_Nonlinear_X91,0.0501235780902011,0,0.5758571439397655,0.2314805305444131,0,0.0011214014283678,1,0.0501235780902011,0,21154.485790539307,21154.236963740273,21154.1190769053,0,3,3,0.033457805323696,-0.0001602994489877,0.9039884912536152,0,0.3243912773989684,0.7348628425124065,0.734862707769433,0.734862707769433,0.7348347903774006,0.7348346555661632,0.7348346555661622,-5762.733487929546,-5762.733487929546,-5762.733487929546,-5762.733487929546,0,1564.42365141225,1,0
